ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	Ctra._AB-430_KM_530,3	I	-1.726278	38.915972	1.265	0	0	1.385	0	1.179	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L:_06:00-22:00	L:_06:00-22:00_(A)
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	POZO_BUENO	2510	CL_AVENIDA_GENERALISIMO_107_(N-301_km_276)	I	-1.731861	38.803389	1.265	0	0	1.405	0	1.135	1.195	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	VILLAR_DE_CHINCHILLA	2695	AUTOVIA_A31_KM._111	N	-1.502806	38.898306	1.249	0	0	1.399	0	1.159	1.229	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-V:_06:00-23:00;_S-D:_07:00-23:00	L-V:_06:00-23:00_(A);_S-D:_07:00-23:00_(A)
ALBACETE	ELCHE_DE_LA_SIERRA	ELCHE_DE_LA_SIERRA	2430	CL_BOLEA,_36_(CM-412_km_235,65)	D	-2.044778	38.451306	1.259	0	0	1.379	0	1.179	1.229	0.862	0	0	0	0	0	0	0	0	0	CAMPSA	P	OM	L:_06:00-22:00	L:_06:00-22:00_(A)
ALBACETE	FUENTE-ÁLAMO	FUENTE-ALAMO	2651	AVDA._DOCTOR_PEREZ_GIL,_25	N	-1.433306	38.689833	1.199	0	0	1.299	0	1.059	0	0.629	0	0	0	0	0	0	0	0	0	Nº_7374	P	dm	L-S:_07:00-20:30;_D:_08:00-20:00	Sin_datos
ALBACETE	FUENTEALBILLA	FUENTEALBILLA	2260	N-322_(CORDOBA-VALENCIA)_km_399	I	-1.548639	39.269972	1.199	0	0	0	0	1.079	0	0.609	0	0	0	0	0	0	0	0	0	ES_SAN_ANTONIOABAD._FUENTEALBILLA	P	dm	L-D:_07:00-20:00	L-D:_07:00-20:00_(A)
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_A-31,_235	I	-1.963944	39.086278	1.259	0	1.299	1.389	0	1.179	1.229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_N-301,_231,8	D	-1.990194	39.107667	1.259	0	0	1.379	0	1.179	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_07:00-21:00	L-D:_07:00-21:00_(A)
ALBACETE	GOLOSALVO	GOLOSALVO	2253	CARRETERA_NACIONAL_322_KM._390	D	-1.635111	39.238111	1.227	0	0	1.346	0	1.139	1.219	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L:_06:00-22:00	L:_06:00-22:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	MELCHOR__DE_MACANAZ,_66	N	-1.696972	38.511222	1.239	0	0	1.339	0	1.169	1.229	0	0	0	0	0	0	0	0	0	0	BP	P	dm	L:_06:00-23:00	L:_06:00-23:00_(A)
